{&MSSansBold8}Изменение текущей папки назначения	{MSSansBold8} Уажәтәи ахықәкыратә ҭаӡ псахтәуп 
{&MSSansBold8}Удаление [ProductName]	{MSSansBold8}[ProductName] аԥыхра
{&MSSansBold8}Выбор языка	{MSSansBold8}Абызшәа алхра
{&MSSansBold8}Нет места на диске	{MSSansBold8}Адиск аҿы аҭыԥ ыҟам
{&MSSansBold8}Необходимое дисковое пространство	{MSSansBold8}Адиск аҿы иаҭаху аҭыԥ.
{&MSSansBold8}Каталог базы данных	{MSSansBold8}Адыррақәа рбаза акаталог
{&MSSansBold8}Восстановить	{MSSansBold8}Аиҭашьақәыргылара
{&MSSansBold8}&Модифицировать	{MSSansBold8}Амодификациа азура
{&MSSansBold8}Готов к модификации программы	{MSSansBold8}Апрограмма  амодификациазы ихиоуп
{&MSSansBold8}Информация о пользователе	{MSSansBold8}Ахархәаҩ изы аинформациа
{&MSSansBold8}Сетевой ресурс	{MSSansBold8}Аҳатә ресурс 
{&MSSansBold8}Тип установки	{MSSansBold8}Ашьақәыргыламҭа ахкы
{&MSSansBold8}&Удалить	{MSSansBold8}иаԥыхтәуп
{&MSSansBold8}&Выборочная	{MSSansBold8}Иналк-аалку
{&MSSansBold8}Выборочная установка	{MSSansBold8}Иналх-аалху ашьакәыргылара
{&MSSansBold8}&Обычная	{MSSansBold8}Ихаҭәаау
{&TahomaBold10}Работа мастера установки завершена	{TahomaBold10} Ашьақәыргылара азҟаза аус нагӡоуп.
{&TahomaBold10}Продолжение работы мастера установки [ProductName]	{TahomaBold10} Ашьақәыргылара азҟаза аусура иацу [ProductName]
{&TahomaBold10}Добро пожаловать в мастер установки [ProductName]	{TahomaBold10} Бзиала шәаабеит [ProductName] ашьақәыргылага азҟазахь
{&TahomaBold10}Работа мастера установки завершена	{TahomaBold10}Ашьақәыргылара нагӡоуп
{&TahomaBold10}Добро пожаловать в мастер установки [ProductName]	{TahomaBold10}Бзиала шәаабеит [ProductName] ашьақәыргылара азҟазаҿы.
\\b	\\<
\\n в текстовом поле \<emph\>Заменить\</emph\> означает разрыв абзаца, который можно ввести с помощью клавиши Enter или Return.	\\n in the \<emph\>Replace with\</emph\> text box stands for a paragraph break that can be entered with the Enter or Return key.
\\n в текстовом поле \<emph\>Поиск\</emph\> означает разрыв строки, вставленный с помощью комбинации клавиш Shift+Enter.	\\n in the \<emph\>Search for\</emph\> text box stands for a line break that was inserted with the Shift+Enter key combination.
\<ahelp hid=\".\" visibility=\"hidden\"\>Прерывание загрузки и удаление частично загруженного файла.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Aborts the download and deletes the partly downloaded file.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Добавление новой записи ниже текущей записи в списке "Ряд данных". Если запись выбрана, новый ряд данных получает тот же тип диаграммы.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Adds a new entry below the current entry in the Data Series list. If an entry is selected, the new data series gets the same chart type.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Выравнивание\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Alignment\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Выравнивает содержимое ячейки по левой и правой границам ячейки.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Aligns the contents of the cell to the left and right cell borders.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Выравнивает содержимое ячейки по левому краю.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Aligns the contents of the cell to the left.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Выравнивает содержимое ячейки по правому краю.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Aligns the contents of the cell to the right.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Невидимый объект в выполненном отчете не отображается. Однако он по-прежнему является видимым в ракурсе "Построитель отчетов".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>An invisible object is not shown in the executed report. It is still visible in the Report Builder view.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Если флажок установлен, применяется затенение по методу Гуро, в противном случае используется равномерное затенение.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Applies Gouraud shading if marked, or flat shading if unmarked.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Применение би-сплайновой модели.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Apply a B-spline model.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Применение модели кубического сплайна.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Apply a cubic spline model.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Нижний колонтитул страницы\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Bottom of Page (Footer)\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Активация или деактивация бликов источника света с подсветкой.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Click to enable or disable the specular light source with highlights.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Активация или деактивация источника с равномерным распределением света.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Click to enable or disable the uniform light source.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Щелкните для перехода на страницу мастера с соответствующим именем.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Click to go to the named wizard page.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Служит для открытия списка с целью выбора поля.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Click to open a list from which you can select a field.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Переключение между сферической или кубической моделью освещения.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Click to switch between an illumination model of a sphere or a cube.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Соединение точек по возрастающим значениям X в любой диаграмме XY, даже если порядок значений различен.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Connects points by ascending X values, even if the order of values is different, in an XY scatter diagram.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Продолжение приостановленной загрузки.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Continues a paused download.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Используется для создания диаграммы в текущем документе. Для использования непрерывного диапазона ячеек в качестве источника данных для диаграммы щелкните ячейку диапазона, а затем выберите эту команду. Также можно выбрать несколько ячеек и выполнить эту команду для создания диаграммы на основе выбранных ячеек.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Creates a chart in the current document. To use a range of cells as the data source for your chart, select the cells, and then choose this command.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Ряды данных получают данные из последовательно расположенных столбцов в выбранном диапазоне. Для диаграмм XY первый столбец данных будет содержать X-значения для всего ряда. Все другие столбцы данных используются как Y-значения, по одному для каждого ряда.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Data series get their data from consecutive columns in the selected range. For scatter charts, the first data column will contain x-values for all series. All other data columns are used as y-values, one for each series.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Ряды данных получают данные из последовательно расположенных строк в выбранном диапазоне. Для диаграмм XY первый ряд данных будет содержать X-значения для всего ряда. Все другие ряды данных используются как Y-значения, по одному для каждого ряда.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Data series get their data from consecutive rows in the selected range. For scatter charts, the first data series will contain x-values for all series. All other data series are used as y-values, one for each series.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Определяется высота выбранного объекта.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Defines the height of the selected object.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Отображаются линии сетки, перпендикулярные оси X.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Displays grid lines that are parallel to the x-axis.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Отображаются линии сетки, перпендикулярные оси Y.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Displays grid lines that are parallel to the y-axis.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Отображаются линии сетки, перпендикулярные оси Z. Этот параметр доступен только для трехмерных диаграмм.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Displays grid lines that are parallel to the z-axis. This option is only available for three-dimensional charts.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Отображение ряда с накоплением для графиков.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Displays stacked series for Line charts.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Загрузка и сохранение файлов обновления на рабочем столе или в выбранной папке. Выберите папку в разделе "%PRODUCTNAME - Проверка обновлений" диалогового окна "Параметры".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Downloads and saves the update files to the desktop or a folder of your choice. Select the folder in Tools - Options - %PRODUCTNAME - Online Update.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перетащите нижний ползунок для установки горизонтальной позиции и направления выбранного источника света.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Drag the bottom slider to set the horizontal position and direction of the selected light source.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перетащите правый ползунок для установки высоты и направления выбранного источника света.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Drag the right slider to set the vertical height and direction of the selected light source.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Контуры скругляются на 5%.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Edges are rounded by 5%.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Вывод трехмерного представления значений данных.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enables a 3D look for the data values.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Введите имена для ряда данных.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enter names for the data series.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Введите диапазон данных, который требуется включить в диаграмму. Для сворачивания этого окна при выборе диапазона данных в Calc нажмите кнопку \<emph\>Выберите диапазон данных\</emph\>.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enter the data range that you want to include in your chart. To minimize this dialog while you select the data range in Calc, click the \<emph\>Select data range\</emph\> button.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Ввод формулы, определяющей функцию. Используется синтаксис OpenFormula.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enter the formula that defines the function. Use OpenFormula syntax.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Ввод значения интервала группы, по которому требуется группировать записи.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enter the group interval value that records are grouped by.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Ввод начального значения для анализа формулы. Как правило, это значение 0 или 1.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Enter the initial value for the evaluation of the formula. Often this is set to 0 or to 1.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Для ряда данных в столбцах: первый столбец в диапазоне используется как имена для ряда данных. Для ряда данных в строках: первый столбец в диапазоне используется как категории. Остальные столбцы составляют столбцы данных. Если этот флажок не выбран, все столбцы являются столбцами данных.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>For data series in columns: The first column in the range is used as names for data series. For data series in rows: The first column in the range is used as categories. The remaining columns comprise the data columns. If this check box is not selected, all columns are data columns.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Для ряда данных в столбцах: первая строка в диапазоне используется как имена для ряда данных. Для ряда данных в строках: первая строка в диапазоне используется как категории. Остальные строки формируют ряд данных. Если этот флажок не выбран, все строки являются рядами данных.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>For data series in columns: The first row in the range is used as names for data series. For data series in rows: The first row in the range is used as categories. The remaining rows comprise the data series. If this check box is not selected, all rows are data series.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Опция "Начать новую страницу" определяет необходимость печати текущего и/или следующего раздела на новой странице.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Force New Page specifies whether the current section and/or the next section is printed on a new page.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Объединение групп по странице или по столбцу (по умолчанию). Для этого также следует активировать режим "Объединять".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Groups are kept together by page or by column (default). You must enable Keep Together also.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Горизонтальное выравнивание содержимого ячейки по центру.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Horizontally centers the contents of the cell.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>При активном режиме глубокого прослеживания функции анализируются с учетом всех нижних уровней иерархии. Например, этот режим может использоваться для нумерации строк. Если режим глубокого прослеживания не активен, анализируется только первый уровень иерархии.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>If Deep traversing is enabled, functions are evaluated considering all lower levels of hierarchy. This would be used for instance for line numbering. If Deep traversing is not enabled, only the first level of hierarchy is evaluated.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Если активирован режим предварительного анализа, расчет по функциям выполняется только после завершения отчета.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>If Pre evaluation is enabled, functions are evaluated only when the report is finished.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Вставка горизонтальной линии в текущую область.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Inserts a horizontal line to the current area.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Служит для вставки вертикальной линии в текущую область.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Inserts a vertical line to the current area.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Установка загруженного обновления.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Installs the downloaded update.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Опция "Объединять" определяет необходимость печати текущего объекта сверху новой страницы, если он не умещается на текущей странице.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Keep Together specifies to print the current object starting on top of a new page if it doesn't fit on the current page.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Вывод списка полей, которые используются для сортировки или группировки. Верхнее поле имеет наивысший приоритет, второе поле имеет вторичный приоритет, и т. д.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Lists the fields that will be used for sorting or grouping. The field at the top has the highest priority, the second field has the second priority, and so on.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Установка флажка "Перспектива" для просмотра диаграммы через объектив камеры. Процент задается в поле счетчика. Чем больше процентное значение, тем больше кажутся близкие объекты по сравнению с удаленными объектами.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Mark the Perspective box to view the chart as through a camera lens. Use the spin box to set the percentage. With a high percentage nearer objects look bigger than more distant objects.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Выберите эту опцию для включения автоматической проверки обновлений. В диалоговом окне "Параметры" выберите %PRODUCTNAME – Проверка обновлений для активации или деактивации этой функции.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Mark to enable the automatic check for updates. Choose Tools - Options - %PRODUCTNAME - Online Update to disable or enable this feature.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перемещение выбранной записи вниз по списку "Ряд данных".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Moves down the selected entry in the Data Series list.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перемещение выбранного поля вниз по списку.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Moves the selected field down in the list.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перемещение выбранного поля вверх в списке.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Moves the selected field up in the list.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Перемещение выбранной записи вверх в списке "Ряд данных".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Moves up the selected entry in the Data Series list.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Опция "Новая строка или столбец" определяет необходимость печати текущего и/или следующего раздела в новой строке или столбце для отчетов с несколькими столбцами.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>New Row Or Column specifies, for a multi-column design, whether the current section and/or the next section will be printed on a new row or column.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Открытие диалогового окна для добавления/изменения/удаления файла базы данных из списка зарегистрированных баз данных. Это диалоговое окно также можно вызвать на вкладке \<emph\>%PRODUCTNAME Base – Базы данных\</emph\> в диалоговом окне "Параметры".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens a dialog to add/edit/remove a database file from the list of registered databases. The same dialog opens by choosing \<emph\>Tools - Options - %PRODUCTNAME Base - Databases\</emph\>.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Вызов диалогового окна для настройки свойств кривой.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens a dialog to set the curve properties.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Открытие диалогового окна "Тип диаграммы".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens the Chart Type dialog.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Открывает окно "Эффекты" на панели задач.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens the Custom Animation window on the Task pane.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Открытие диалогового окна "Диапазоны данных", в котором можно отредактировать диапазон данных и ряд данных.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens the Data Ranges dialog where you can edit Data Range and Data Series.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Открытие выбранного файла базы данных для редактирования.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Opens the selected database file for editing.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Страница N из М\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Page N of M\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Страница N\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Page N\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Приостановка загрузки. Для продолжения загрузки нажмите "Продолжить".\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Pauses the download. Later click Resume to continue downloading.\</ahelp\>
\<ahelp hid=\".\" visibility=\"hidden\"\>Печатать при изменении группы.\</ahelp\>	\<ahelp hid=\".\" visibility=\"hidden\"\>Print when group change\</ahelp\>
