авантиурара	авантюризм
авантиуризм	авантюризм
авантиурист	авантиурист
авантиуратә	авантюрный
ауарт	аварский
ауар	аварец
амашәырра	аварийность
авариара	аварийность
амашәыртә	аварийный
авариатә	аварийный
амашәыр зхылҿиааша	аварийный
амашәырԥыхҩы	аварийщик
авариаԥыхҩы	аварийщик
амашәыр	авария
амашәыр ахьра	авария
авиомоделизм	авиомоделизм
авиомотоҟаҵара	авиомотостроение
аҳаирпланҟаҵара	авиастроение
авиатор	авиатор
аԥырҩы	авиатор
авиаторттә	авиаторский
аԥырратә	авиаторский
аԥырҩытә	авиаторский
авиамҩангага	авиатранспорт
аҳаирмҩа	авиатрасса
авиатрасса	авиатрасса
авиациатә	авиационный
ауар	аварский
авиациа	авиация
нанҳәа	август
август мзазы	август
нанҳәазтәи	августовский
авиахәҭа	авиачасть
авиашкол	авиашкола
авизо	авизо
августтәи	авизовать
авитаминмаҷра	авитаминоз
аҳратә	августейший
аҳра зуа	августейший
авитаминзымхара	августейший
аҳаир	авиа
авиа	авиа
аҳауа	авиа
авиабаза	авиабаза
аҳаирбаза	авиабаза
авиабомба	авиабомба
аҳаирбомба	авиабомба
авиалаԥшҳәаа	авиагоризонт
аҳаирлаԥшҳәаа	авиагоризонт
аҳаирпланҟаҵаҩы	авиаконструктор
авиацәаҳәа	авиалиния
аҳаирцәаҳәа	авиалиния
авианыҟәгага	авианосец
аҳаирпланныҟәгага	авианосец
авианыҟәгагатә	авианосный
аҳаирпланныҟәгагатә	авианосный
авиапошьҭа	авиапочта
аҳаирԥошьҭа	авиапочта
авитаминмаҷратә	авитаминозный
авитаминзымхаратә	авитаминозный
авитаминозтә	авитаминозный
издыруада	авось
иҟалап	авось
амакәан	авоська
австралиауаҩ	австралиец
австралиатәи	австралийский
австриауаҩ	австриец
авиаԥшыхәра	авиаразведка
аҳауаԥшыхәра	авиаразведка
австриатә	австрийский
авто	авто
автомобильтә	авто
авто	авто
ахатә	авто
автобаза	автобаза
ахатәбиографиара	автобиографичность
ахатәбиографиатә	автобиографичный
ахатәбиографиа	автобиография
автобус	автобус
автовокзал	автовокзал
автоген	автоген
автогентә	автогенный
анапынҵамҭа	автограф
автоус	автодело
автомҩақәҵаҩы	автодиспетчер
автодрезина	автодрезина
автодром	автодром
автозауад	автозавод
автоинспекциа	автоинспекция
автохылаԥшра	автоинспекция
автоеишьҭагыла	автоколонна
автоколонна	автоколонна
автонаплакы	автоколонна
автошьҭыхга	автокран
автокран	автокран
автократ	автократ
автократиа	автократия
автобзиабаҩ	автолюбитель
автомҩаду	автомагистраль
автомҩашша	автомагистраль
автомагистраль	автомагистраль
автомат	автомат
автоматизациа	автоматизация
автоматтәра	автоматизировать
автоматизм	автоматизм
автоматика	автоматика
ахала	автоматически
автоматла	автоматически
автоматикатә	автоматический
автоматра	автоматичность
автомат	автоматный
автомат зку	автоматчик
автоматкҩы	автоматчик
автомашьына	автомашина
адәыӷбаныҟәҵага	автомашинист
автомобиль	автомобиль
амашьына	автомобиль
автоеимадара	автомобильный
автокәырҷыжь	автомотриса
автономиа	автономия
автономла	автономно
ахала	автономно
автономра	автономность
автопарк	автопарк
автоеидарақәҵага	автопогрузщик
автоеицраҳәа	автопоезд
автоӡыржәра	автопоение
автоӡыржәга	автопоилка
автопортреҭ	автопортрет
автор	автор
аԥҵаҩы	автор
автоԥҟага	авторезка
ахалаԥҟага	авторезка
авторҽеиратә	авторемонтный
автореферат	автореферат
авторизациа	авторизация
авторитаризм	авторитаризм
авторитарра	авторитарность
авторитет	авторитет
аҳаҭыр	авторитет
дақәгәыӷны	авторитетно
дыррала	авторитетно
иџьбароу	авторитетный
имчу	авторитетный
узхымԥо	авторитетный
узҿагылар ҟамло	авторитетный
автоаанкылага	автотормоз
автоҭакҟаҵаҩ	автоответчик
автомҩанысга	автотранспорт
автотранспорттә	автотранспортный
автомҩаду	автотрасса
амашьынамҩаду	автотрасса
автотуризм	автотуризм
автотурист	автотурист
автоахага	автотягач
автофургон	автофургон
автонхамҩа	автохозяйство
ашьагәыҭуаҩ	автохтон
автохтон	автохтон
ашьагәыҭра	автохтонность
автохтонра	автохтонность
ашьагәыҭтә	автохтонный
автохтонтә	автохтонный
агат	агат
агат иалху	агатовый
автортә	авторский
аԥҵаҩытә	авторский
автортә зин	агглютинативный
агглиутинативра	агглютинативность
автокалам	авторучка
автоеимадара	автосообщение
автоеидҳәалага	автосцепка
автоеиҿаршәга	автосцепка
агент	агент
агенттә	агентский
агентра	агенство
агентура	агентура
агитациатә ҭыԥ	агитпункт
агит	агит
агитатор	агитатор
агитатор	агитаторский
агитациатә	агитационный
агломерат	агломерат
асыс	агнец
асысмҟаа	агнец
агностик	агностик
агностицизм	агностицизм
агностикатә	агностический
аԥсеизгара	агонизировать
аграри	аграрий
ақыҭанхаҩма азҟаза	аграрник
ақыҭанхамҩатә	аграрный
адгьылқәаарыхратә	аграрный
аграртә	аграрный
аграфииа	аграфия
азымыҩра	аграфия
аҩра алымшара	аграфия
агрегат	агрегат
агрегаттә	агрегатный
агрессиара	агрессивность
ақәыларатә	агрессивный
агрессиатә	агрессивный
ақәылара	агрессия
агрессиа	агрессия
ақәылаҩ	агрессор
агрессор	агрессор
агро	агро
агробиологиатә	агробиологический
агробиологиа	агробиология
агрокультура	агрокультура
агроусмҩаԥгатәы	агромероприятие
агроном	агроном
агрономиатә	агрономический
агрономиа	агрономия
агроҟәша	агроотделение
агроаарыхратә	агропроизводственный
агротехник	агротехник
агротехника	агротехника
агротехникатә	агротехнический
агофизика	агрофизика
агрохимиатә	агрохимический
агрохимиа	агрохимия
агәыл	агул
агәыл	агульский
адажио	адажио
аԥсхыхра	агония
аԥсеизгара	агония
агроаагалыхратә	агония
ашьцыларатә	адаптационный
адаптациатә	адаптационный
ашьцылара	адаптация
адаптациа	адаптация
адаптер	адаптер
арнаалага	адаптер
аршьцылара	адаптировать
анраалара	адаптировать
адаптациа азура	адаптировать
ашьцылара	адаптироваться
анаалара	адаптироваться
ацынгылатәра	адвербиализациа
адвербиализациатәра	адвербиализациа
ацынгылатә	адвербиальный
адвербиалтә	адвербиальный
адукат	адвокат
адукат	адвокатский
адукатра	адвокатство
адукатура	адвокатура
ашьашәалара	адекватность
иашьашәаланы	адекватно
иашьашәало	адекватный
аденома	аденома
администратор	администратор
администратортә	администраторский
ахадара	администрация
анапхгара	администрация
ахадара	администрирование
анапхгара	администрировать
адмирал	адмирал
џьаҳанымтәи	адов
адреналин	адреналин
аҭыӡҭыԥ	адрес
анхарҭа	адрес
адныҳәаларабӷьыц	адрес
азышьҭҩы	адресант
адресант	адресант
аиуҩы	адресат
адресат	адресат
аҭыӡҭыԥтә	адресный
ашьҭра	адресовать
аџьыка	аджика
аџьыкаҵәаҵәа	аджика
апырпылџьыка	аджика
амчыдара	адинамия
амчкаԥсара	адинамия
цәгьала	адски
адриатикатә	адриатический
џьаҳаным	адский
абааԥсы	адский
аҟазшьатә	адъективный
административное взыскание	административный
адиутант	адъютант
адиутантә	адъютантский
аилыхара	ажиотаж
аилаҩеиласра	ажиотаж
аџьоуҳар	ажур
аџьоуҳарԥсарара	ажурность
аџьоуҳарԥсаратә	ажурный
алашыҩкра	азарт
алахалара	азарт
алашыҩкра	азартничать
алахалара	азартничать
алашыҩкра	азартность
алашыҩкзаара	азартность
алахалара	азартность
иалашыҩку	азартный
алахаларатә	азартный
азербаиџьантәи	азбука
азиауаҩ	азиат
ауаҩышьҭаха	азиат
ауаҩымҽыӷ	азиат
азиатә	азиатский
азимут	азимут
азимуттә	азимутный
аԥсҭам	азот
аԥсҭамркра	азотировать
аԥстамтә	азотистый
аԥсҭам злоу	азотистый
аԥстамтә	азотный
аԥсҭам злоу	азотный
абиа	айва
ҳашьҭы	айда
ҳшәышьҭы	айда
ахарҵәы	айран
аиран	айран
аҵаашьха	айсберг
аисберг	айсберг
амшзырҳага	аист
анбаншәҟәы	аист
зегь еицырдыруа	аист
еилкаау аус	аист
амшзырҳагакәҷышь	аистёнок
аҟараҳанкәҷышь	аистёнок
амшзырҳагаԥшқа	аистёнок
аҟараҳанԥшқа	аистёнок
аҟараҳантә	аистиный
амшзырҳагатә	аистиный
нбанла	азбучный
анбантә	азбучный
академизм	академизм
академик	академик
академиатә	академический
академиара	академичность
академиатә	академичный
академиа	академия
алакациатә	акациевый
ақәыцҵлатә	акациевый
аква	аква
акваланг	акваланг
аквалангист	аквалангист
аквамарин	аквамарин
аквамаринтә	аквамариновый
амшынҭҵааҩы	акванавт
акванавт	акванавт
амшынҭҵаара	акванавтика
аӡшәыгаҭыхҩы	акварелист
аӡшәыга	акварель
акварель	акварель
аӡшәыгатә	акварельный
акварельтә	акварельный
аквариум	аквариум
аквариумист	аквариумист
аквариумтә	аквариумный
аӡымҽхак	акватория
акваториа	акватория
аӡымҩацҳа	акведук
акведук	акведук
аҳауаршьцылара	акклиматизировать
аҳауарнаалара	акклиматизировать
акклиматизациа азура	акклиматизировать
аҳауа аҽаршьцылара	акклиматизироваться
анраалара	аккомодациа
аккомодациа	аккомодациа
анрааларатә	аккомодационный
акамодациатә	аккомодационный
анраалара	аккомодировать
аккомодациа азура	аккомодировать
аккомпанемент	аккомпанемент
аккомпаниатор	аккомпаниатор
ацырҳәара	аккомпанирование
ацырҳәара	аккомпонировать
аккордеон	аккордеон
аккордеонрҳәаҩы	аккордеонист
еиқәшаҳаҭны	аккордно
еиқәшаҳрыла	аккордный
аккордлатәи	аккордовый
аккредитив	аккредитив
аккредитивтә	аккредитивный
аклиматизациатә	аккредитирование
аккредитив	аккредитовать
аҳауаршьцылара	акклиматизация
аҳауанаалара	акклиматизация
аҳауаҽаршьцылара	акклиматизация
хаҭарнакыс аҟаҵара	акклиматизация
аҳауаршьцылара	акклиматизирование
аккузатив	аккузатив
аккузативтә	аккузативный
аизакра	аккумулирование
аизгара	аккумулирование
аизакра	аккумулировать
аизгара	аккумулировать
аккумулиациа азура	аккумулировать
акрополь	акрополь
акростих	акростих
арццакыга	акселератор
акселератор	акселератор
аҽеизакра	аккумулироваться
акселерациа	акселерация
заатәи	акселерация
аҽеизгара	акселерация
аккумулиатор	аккумулятор
аизгага	аккумулятор
аизакыга	аккумулятор
аккумулиатортә	аккумуляторный
аизгагатә	аккумуляторный
аккумулиациа	аккумуляция
аизгара	аккумуляция
аизакра	аккумуляция
аиԥмыршәа	аккуратист
аиқәҷаб	аккуратист
ауаҩеиқәҷаб	аккуратист
еилфаҷа	аккуратно
аиԥмыршәара	аккуратность
аиқәҷабра	аккуратность
аилфаҷара	аккуратность
аиԥмыршәа	аккуратный
аиқәҷаб	аккуратный
аилфаҷа	аккуратный
акмеизм	акмеизм
акмеист	акмеист
акробат	акробат
акробатизм	акробатизм
акробатика	акробатика
аксельбант	аксельбант
аксессуар	аксессуар
аксиома	аксиома
аиашахаҭа	аксиома
аксиоматика	аксиоматика
аиашахаҭара	аксиоматика
актиор	актёр
актиортә	актёрский
ахәмарыҩтә	актёрский
актиорра	актёрство
актив	актив
актив	актив
аихьӡарақәа	актив
активациа	активация
аус арура	активация
активизациа	активизация
арцыхцыхра	активизация
активтәра	активизация
арлахҿыхра	активизировать
арцыхцыхра	активизировать
арлахҿыхра	активирование
арцыхцыхра	активирование
активациа азура	активирование
активист	активист
ацәажәашьа	активно
активра	активность
активтә	активный
активра злоу	активный
активтә	активный
аҵшьра	актировать
азгәаҭара	актировать
аҵшьра	акцентировать
азгәаҭара	акцентировать
аҵшьра	акцентировка
азгәаҭара	акцентировка
ашәҟәынҵатә	актовый
актуалтәра	актуализация
актуалла	актуально
ақәыӷәӷәараҵара	акцентология
акцентуациа	акцентуация
ақәыӷәӷәара	акцентуация
акциа	акциа
актуалтә	актуальный
акулатә	акулий
акупунктура	акупунктура
акустик	акустик
акустика	акустика
ахәыҷышьҭыхҩы	акушер
аԥҳәысеилыргаратә	акушерский
ахәыҷышьҭыхратә	акушерский
аԥҳәысеилыргара	акушерство
ахәыҷышьҭыхра	акушерство
ақәыӷәӷәара	акцент
акцизтә	акцизный
акционер	акционер
акционертә	акционерский
акын	акын
арнауҭ	албанец
арнауҭтә	албанский
алгебра	алгебра
алгебратә	алгебраический
алгоритм	алгоритм
ашҟәа	алебастр
аҳашҟәа	алебастр
ашҟәатә	алебастровый
аҳашҟәатә	алебастровый
ашҟәа иалху	алебастровый
александрит	александрит
алексиа	алексия
азамыԥхьара	алексия
аԥхьара алымшара	алексия
ацәаԥшьхара	алеть
ацәыҟаԥшьхара	алеть
алеут	алеут
аллегрето	аллегретто
аллегрето	аллегретто
ирласны	аллегро
алеут	алеутский
аллерген	аллерген
аллергиа	аллерген
алџьаир	алжирец
алџьаир	алжирский
алжир	алжирский
алиби	алиби
ааӡаԥсатә	алиментный
ааӡаԥсашәаҩы	алиментщик
ааӡаԥса	алименты
амлакра	алкать
амлашьра	алкать
азгәыҳәра	алкать
аҽаршьҩы	алкаш
аҩҽаршьҩы	алкаш
арыжәтә иӡааԥсыло	алкаш
алколоид	алколоид
алкоҳолизм	алкоголизм
арыжәтәхҭакра	алкоголизм
алкоҳолик	алкоголик
арыжәтәхҭакҩы	алкоголик
алькоҳоль	алкоголь
алкоҳольтә	алкогольный
аллегориатә	аллегорический
аллегориара	аллегоричность
аллегориатә	аллегоричный
аллегориа	аллегория
аллергиатә	аллергический
аллергиа	аллергия
аллеиа	аллея
аллигатор	аллигатор
аллитерациа	аллитерациа
алло	алло
алломорф	алломорф
алломорфтә	алломорфный
аллиувиалтә	аллювиальный
аллиуви	аллювий
аҿықәыжь	аллювий
аныҟәашәа	аллюр
аҩшьа	аллюр
алмас	алмаз
асаркьаԥҟага	алмаз
алмастә	алмазный
алмас	алмазо
алмасркцаратә	алмазогранильный
алмасҵыхратә	алмазодобывающий
алмас злоу	алмазоносный
алогизм	алогизм
алогикадара	алогизм
аҵакыдара	алогизм
алогикадатәи	алогичный
алоетә	алойный
ахахәкаԥсара	алопеция
алтаи	алтаец
алтаи	алтайский
аԥсықымқым	алтайский
ацәаԥшь	алый
аныҳәарҭа	алтарь
алфавит	алфавит
алхимик	алхимик
алхимиа	алхимия
ԥсыцәгьарыла	алчно
ԥсымҭәрыла	алчно
гәыҳәрыла	алчно
аԥсыцәгьара	алчность
аԥсымҭәра	алчность
аԥсықымқымра	алчность
агәыҳәра	алчность
аԥсыцәгьа	алчный
аԥсымҭә	алчный
цәаԥшьқәа	алчный
аҳәаса	алыча
аҳәасатә	алычёвый
абҳәасатә	алычёвый
альбатрос	альбатрос
ашкәаҳаԥра	альбинизм
ашкәаҳаԥ	альбинос
альбом	альбом
альбомтә	альбомный
альвеола	альвеола
ахаԥыцшьапҭыԥ	альвеола
ахаԥыцшьапҭра	альвеола
альвеолатә	альвеолярный
ахаԥыцшьапҭыԥтә	альвеолярный
ахаԥыцшьапҭратә	альвеолярный
альков	альков
альковтә	альковный
альманах	альманах
альманахтә	альманашный
альпеншток	альпеншток
ашьхалабашьа	альпеншток
альпиатәи	альпийский
ашьханыҟәара	альпинизм
ашьхахалара	альпинизм
альпинизм	альпинизм
ашьханыҟәаҩ	альпинист
шьханыҟәа	альпинист
ашьхахалаҩ	альпинист
альпинист	альпинист
ашьхахаларатә	альпинистский
альпинисттә	альпинистский
альт	альт
альтерациа	альтерация
альтернатива	альтернатива
альтернативтә	альтернативный
аҳаракырашәага	альтиметр
альтруизм	альтруизм
альтруист	альтруист
альтруистҵас	альтруистически
альтруистла	альтруистически
альтруисттә	альтруистический
альтруистра	альтруистичность
альфонс	альфонс
альианс	альянс
аидгыла	альянс
алиуминттә	алюминиевый
алиумини	алюминий
ацәыблагәра	аляповатость
агьамадара	аляповатость
амгәлыҿра	аляповатость
ацәыблагә	альяповатый
агьамада	альяповатый
амазон	амазонка
амазонԥҳәыс	амазонка
амальгама	амальгама
амальгамара	амальгамация
амальгаматәра	амальгамация
амальгаматәра	амальгамирование
амальгаматә	амальгамный
ашас	аманат
дҭахеит	амба
далгеит	амба
далаӡит	амба
ҳалгеит	амба
иазхоуп	амба
атлаш	амбал
абарқәамду	амбарный
арыцшьҭаҵарҭа	амбар
арыцшьҭаҵарҭаусуҩ	амбарщик
амбициатә	амбициозный
амбивалентра	амбивалентность
аԥырқьҳәа аҵҟьара	амбиция
аҿышәҭа	амбразура
амброзиа	амброзия
амбулаториа	амбулатория
амбулаторла	амбулаторно
амбулатортә	амбулаторный
аӡыҳаиҭ	амёба
амиоба	амёба
америкара	американизация
америкауаҩ	американец
америка	американский
америкатәи ажәлар	американский
аметист	аметист
аметист иалху	аметистовый
амин	аминь
аҵитә	аммиачный
аммонал	аммонал
аммони	аммоний
амнезиа	амнезия
агәхашҭра	амнезия
агәынкылара ацәыӡра	амнезия
амнистиа азура	амнистирование
ахақәиҭтәра	амнистирование
анажьра	амнистирование
ахақәиҭтәра	амнистировать
анажьра	амнистировать
амнистиа	амнистия
анажьра	амнистия
ахақәиҭтәра	амнистия
аморальдара	аморализм
аморальдара	аморальность
иморальдоу	аморальный
амораль змам	аморальный
амортизатор	амортизатор
амортизациатә	амортизационный
амортизациа	амортизация
аморфра	аморфность
аформадара	аморфность
аморфтә	аморфный
иаморфтәиу	аморфный
иформадоу	аморфный
ампер	ампер
ампершәага	амперметр
амперметр	амперметр
ампир	ампир
ампиртә	ампирный
амплитуда	амплитуда
амплуа	амплуа
ампула	ампула
ахҵәаратә	ампутационный
ампутациатә	ампутационный
ахҵәара	ампутация
ампутациа	ампутация
ахҵәара	ампутировать
ампутациа азура	ампутировать
ашәҟәы	амулет
алаԥшшәҟәы	амулет
аҭаӡ	амулет
амунициа	амуниция
азынеибыҭа	амуниция
амур	амур
амфибиа	амфибия
амфибрахи	амфибрахий
амфитеатр	амфитеатр
амфора	амфора
аҳаԥшьа	амфора
ацәалаԥсра	анабиоз
анабиоз	анабиоз
анаграмма	анаграмма
ашьҭыбжьеиҭакра	анаграмма
анаконда	анаконда
анализ	анализ
анализҟаҵага	анализатор
аилыргара	анализирование
анализҟаҵара	анализирование
аилыргара	анализировать
анализҟаҵара	анализировать
анализ азура	анализировать
аналитик	аналитик
аналитикатә	аналитический
аиԥш	аналог
аналог	аналог
аиԥшратә	аналогический
аналогиатә	аналогический
еиԥшны	аналогично
аналогла	аналогично
аиԥшра	аналогичность
аналогра	аналогичность
аиԥш	аналогичный
аиԥшра	аналогия
аиԥшызаара	аналогия
аналогиа	аналогия
еиԥшны	аналогия
аналои	аналой
аналоитә	аналойный
анальгин	анальгин
азхьаа	анамнез
анамнез	анамнез
ананастә	ананасный
анапест анапест	анапест
анархизм	анархизм
анархист	анархист
анархисттә	анархистский
анархиара	анархичность
анархиа	анархия
анатом	анатом
аԥсы иԥҟара	анатомировать
ауахәама аҟәыҭхара	анафема
аныцәрҩашьыга	анаша
аныцәрҩашьыга ахаҩ	анашист
ангар	ангар
аҳаирпланказарма	ангар
амаалықь	ангел
ауоԥшәыл	ангел
амаалықь	ангельский
ангина	ангина
ахәдашәра	ангина
ахәдашәы	ангина
англыз	английский
англикантә	англиканский
англицизм	англицизм
англыз	англичанин
англоман	англоман
англоманиа	англомания
ангоратәи	ангорский
анекдот	анекдот
алаф	анекдот
анекдоттә	анекдотический
алафтә	анекдотический
анекдотра	анекдотичность
ашьамаҷратә	анемический
ашьамаҷра	анемия
анемиа	анемия
ахьаахҽҩы	анестезиолог
арҩашьҩы	анестезиолог
анестезиолог	анестезиолог
ахьаахҽраҵара	анестезиология
анестезиологиа	анестезиология
ахьаахҽра	анестезировать
арҩашьыга аҭара	анестезировать
анестезиа аҭара	анестезировать
ахьаахҽыгатә	анестезирующий
арҩашьыгатә	анестезирующий
ахьаахҽыга	анестезия
арҩашьыга	анестезия
анестезиа	анестезия
ахьаахҽра	анестезия
арҩашьра	анестезия
анестезиа	анестезия
анималист	анималист
анималисттә	анималистический
анимизм	анимизм
анимисттә	анимистический
азҵаабӷьыцтә	анкетный
ашықәснҵа	анналы
анналқәа	анналы
ампыҵахаларатә	аннексионный
аннексиатә	аннексионный
ампыҵахалара	аннексировать
ампыҵахалара	аннексия
аннексиа	аннексия
ахҳәаа	аннотация
аннотациа	аннотация
аннотациаҟаҵара	аннотирование
ахҳәааҟаҵара	аннотирование
аннотациаҟаҵара	аннотировать
ахҳәааҟаҵара	аннотировать
аԥыхра	аннулирование
аԥыхра	аннулиация
аннулиациа	аннулиация
анод	анод
анодтә	анодный
аномалиа	аномалия
аномалтә	аномальный
анорма ацәхьаҵратә	аномальный
аноним	аноним
ахьӡыда	аноним
хьӡыда	анонимно
ахьӡ арбамкәа	анонимно
анонимла	анонимно
ихьӡыдоу	анонимный
анонимтә	анонимный
азаалаҳәара	анонс
анонс	анонс
азаалаҳәара	анонсировать
анонс ҟаҵара	анонсировать
ансамбыльтә	ансамблевый
ансамбль	ансамбль
антагонизм	антагонизм
аиҿагылара	антагонизм
антарктика	антарктика
антарктикатә	антарктический
антенна	антенна
антеннатә	антенный
ҿагылара	анти
анти	анти
амыр	анти
антибиотик	антибиотик
антимаҭәашьар	антивещество
адемократиаҿагыларатә	антидемократический
антидемократиатә	антидемократический
адеалектикаҿагыларатә	антидеалектический
антиимпериалисттә	антидеалектический
аҭоурыхҿагыларатә	антиисторический
антик	антик
антиквариат	антиквариат
антиквартә	антикварный
антикаҭҵааҩ	антиковед
антикадырҩы	антиковед
акоммунизмҿагылара	антикоммунизм
антикоммунизм	антикоммунизм
акоммунистҿагыларатә	антикоммунистический
антикоммунисттә	антикоммунистический
амыржьакцаратә	антикоррозийный
амарксизмҿагыларатә	антимарксистский
аматериализмҿагыларатә	антиматериалистический
антиматериализмтә	антиматериалистический
аибашьраҿагылара	антимилитаризм
аибашьраҿагылаҩ	антимилитарист
аибашьраҿагыларатә	антимилитаристический
антидунеи	антимир
ажәларҿагыларатә	антинародный
аҭҵаарадырра иаҿагыло	антинародный
амилаҭҿагыларатә	антинациональный
антимилаҭтә	антинациональный
амилаҭ иаҿагыло	антинациональный
антиномиа	антиномия
ажәларраҿагыларатә	аниобщественный
антижәларратә	аниобщественный
апартиаҿагыларатә	антипартийный
антипартиатә	антипартийный
апартиа иаҿагылоу	антипартийный
ацәымӷратә	антипатический
ахәынгашьаратә	антипатический
ацәымӷратә	антипатичный
ахәынгашьаратә	антипатичный
ацәымыӷра	антипатия
ахәынгашьара	антипатия
антипод	антипод
аиҳабыраҿагыларатә	антиправительственный
адинҿагыларатә	антирелигиозный
аурысҿагыларатә	антирусский
антисемит	антисемит
антисемитизм	антисемитизм
антисемиттә	антисемитский
антисептик	антисептик
арзҩыдатәга	антисептик
арзҩыдара	антисептика
арзҩыдатәра	антисептика
антисептика	антисептика
арзҩыдаратә	антисептический
арзҩыдагатә	антисептический
антисептикатә	антисептический
антитеза	антитеза
антитезис	антитезис
атәымцәеижьҿагыла	антитело
антифашист	антифашист
афашизм аҿагылаҩ	антифашист
антифашисттә	антифашистский
антифриз	антифриз
антихрист	антихрист
ациклонҿагылара	антициклон
антициклон	антициклон
антиҟәырҷаха	античастица
антихәҭаҷ	античастица
антикара	античность
ажәытәӡара	античность
антикатә	античный
аиҿагылара	антогонизм
антогонизм	антогонизм
антоним	антоним
антонимика	антонимика
антракт	антракт
антрацит	антрацит
антрациттә	антрацитный
антропо	антропо
ауаҩ	антропо
антропогенез	антропогенез
антрополог	антрополог
антропологиа	антропология
антропометриа	антропометрия
ауаҩԥшра	антропоморфный
ауаҩԥшра змоу	антропоморфный
асоветҿагылара	антисоветизм
аорист	аорист
антропоним	антропоним
ауаҩжьыфаҩ	антропофаг
антропофаг	антропофаг
антропофагиа	антропофагия
антураж	антураж
анфас	анфас
ақамсиа	анчоус
аҳамсы	анчоус
аншлаг	аншлаг
ададу	аорта
апартеид	апартеид
апатит	апатит
апатиттә	апатититовый
арымарыда	апатичный
зегь	апатичный
арымарыдара	апатия
аполог	аполог
апологет	апологет
арҽхәаҩы	апологет
апологетика	апологетика
апологетикатә	апологетический
апологиа	апология
адаблатә	апоплексический
ацҳаражәҳәаҩтә	апостольский
апостроф	апостроф
аиҟәыҭхага	апостроф
апофеоз	апофеоз
аппарат	аппарат
аппарат	аппаратный
аппаратура	аппаратура
апеллиациа	апелляция
апатырқал	апельсин
апатырқал	апельсинный
апельсин	апельсинный
анапеинҟьара	аплодировать
акьатеилашә	аппендикс
акьатеилашә аҷалра	аппендицит
аппендицит	аппендицит
акрыфара агәазыҳәара	аппетит
анапеинҟьара	аплодисменты
уеилаҳаны	аппетитно
аҽхарззалара	апломб
аҽырԥагьара	апломб
аҽыруазҟьара	апломб
ахақәгәыӷцәара	апломб
а апогеи	апогей
апокалипсис	апокалипсис
аполитизм	аполитизм
аполитикадара	аполитизм
ихаау	аппетитный
узеилаҳаша	аппетитный
аппликациа	аппликация
мшаԥымзатәи	апрельский
апрельтәи	апрельский
мшаԥымза	апрель
апрель	апрель
аполитикадара	аполитичность
априори	априори
заатәи	априорный
аԥышәара	апробация
агәаҭара	апробация
аԥышәара	апробирование
агәаҭара	апробирование
абжьаҟазаратә	арбитражный
агәаҭара	арбитражный
акарпыжә	арбуз
аҳабырзакь	арбуз
апсида	апсида
архәа	апсида
аԥҭека	аптека
аԥҭекатә	аптекарский
